x  y

0	5.72601061641828
0.1	6.41468464887969
0.2	18.5436827592653
0.3	-11.5780079114989
0.4	0.897083770578859
0.5	9.34227622152402
0.6	4.62521979595947
0.7	26.6476798537404
0.8	3.4878812161772
0.9	-15.5977484799189
1	16.2985834536179
1.1	-3.95020759278394
1.2	24.3088703713417
1.3	16.3982537467252
1.4	10.1983377223696
1.5	5.19935742696726
1.6	35.013454198871
1.7	21.0553845261044
1.8	14.668972739741
1.9	14.2911670197014
2	21.1960739838332
2.1	37.4028334419483
2.2	45.8674361906141
2.3	29.0319296096157
2.4	35.1112943590941
2.5	36.2336483607031
2.6	18.7503196597167
2.7	38.9633798747639
2.8	34.9795726243552
2.9	38.1622697499016
3	43.4912565701793
3.1	18.7318994206157
3.2	43.0145793913975
3.3	60.7221521677762
3.4	57.2479284251505
3.5	53.8409435335017
3.6	58.6314158086058
3.7	54.3600784864198
3.8	61.3861108800654
3.9	65.810032873453
4	73.1387458653747
4.1	84.3196061832632
4.2	81.7495860299001
4.3	84.7623869166741
4.4	80.8848521445694
4.5	102.786200775906
4.6	99.1947791161079
4.7	106.420477417013
4.8	106.952902537022
4.9	116.91711012773
5	128.125267405534
5.1	112.923665774403
5.2	126.985605810418
5.3	132.752998924152
5.4	130.352330889948
5.5	154.119413172468
5.6	129.853841453095
5.7	139.498707972493
5.8	149.938979515542
5.9	154.302010031148
6	156.772161262166
6.1	159.242945008157
6.2	177.405873139656
6.3	173.755966733339
6.4	171.572361698656
6.5	202.128378014917
6.6	199.56158351163
6.7	210.848417071656
6.8	201.29251950976
6.9	226.398242343722
7	222.196771084222
7.1	200.759013132997
7.2	212.106921495797
7.3	236.596306155035
7.4	235.678120415137
7.5	241.561877313927
7.6	259.987695563459
7.7	272.581890333373
7.8	265.872353364083
7.9	269.713315727173
8	297.509310237358
8.1	281.533220687652
8.2	283.854508176405
8.3	289.209504210715
8.4	294.683304164712
8.5	309.816950618692
8.6	307.431430370459
8.7	304.575895185146
8.8	317.511131101373
8.9	342.002021656438
9	355.912828027451
9.1	364.46602191586
9.2	383.088636318014
9.3	356.72020653155
9.4	388.885342343184
9.5	383.816802225412
9.6	386.162177739164
9.7	394.496203239264
9.8	415.656246350431
9.9	421.33750023315
10	404.938213995848
