0.25	0.301247780119918
0.26	0.287311466762307
0.27	0.226708244371894
0.28	0.278314502121829
0.29	0.243269764794801
0.3	0.329068350392063
0.31	0.351615453848258
0.32	0.246455435677603
0.33	0.338584826747332
0.34	0.310129772900926
0.35	0.312846876256629
0.36	0.307163318444808
0.37	0.378271215659844
0.38	0.358279834591698
0.39	0.349518791216334
0.4	0.371790835771581
0.41	0.395748285621218
0.42	0.345235887953433
0.43	0.353344285052838
0.44	0.403598459500671
0.45	0.436169541405998
0.46	0.431659785179863
0.47	0.396142283881938
0.48	0.36501593770465
0.49	0.339947910255132
0.5	0.387604338138994
0.51	0.454365211755392
0.52	0.408990741002518
0.53	0.438873946670667
0.54	0.441555438754133
0.55	0.373813419454564
0.56	0.482068487735025
0.57	0.509834656727201
0.58	0.45240251756741
0.59	0.487922994999583
0.6	0.439563121183955
0.61	0.484408109824492
0.62	0.534385241698514
0.63	0.51413116782881
0.64	0.457798864530239
0.65	0.452154742584544
0.66	0.488212222812775
0.67	0.483314704885148
0.68	0.492281797051045
0.69	0.535969053323601
0.7	0.50807633257408
0.71	0.554904944610079
0.72	0.50717433137772
0.73	0.507882884324386
0.74	0.539031810174889
0.75	0.531319993879278
0.76	0.515471966894372
0.77	0.477303706891309
0.78	0.494579797656961
0.79	0.549643900887183
0.8	0.55045449649063
0.81	0.493072272332793
0.82	0.543612206131907
0.83	0.558749589017963
0.84	0.510414650958453
0.85	0.518478575472182
0.86	0.586950242215432
0.87	0.5011737553455
0.88	0.569788890212007
0.89	0.588296608478102
0.9	0.507733191995407
0.91	0.560036456435545
0.92	0.531112138481296
0.93	0.571451955534766
0.94	0.558429425561568
0.95	0.523865937655424
0.96	0.594191526099873
0.97	0.595755506517078
0.98	0.561496238773717
0.99	0.598025415794166
1	0.543961234307073
1.01	0.549311951534377
1.02	0.553779025554079
1.03	0.587093526980148
1.04	0.576603151469823
1.05	0.651588687179415
1.06	0.594003028430202
1.07	0.614844093173623
1.08	0.617030953710539
1.09	0.612748116794092
1.1	0.609102350169905
1.11	0.642398198048066
1.12	0.571844201363837
1.13	0.657490230933674
1.14	0.630655506634277
1.15	0.577185354052345
1.16	0.646550388671418
1.17	0.650270190405266
1.18	0.667533120060671
1.19	0.605196699533434
1.2	0.668453747210357
1.21	0.628616567393135
1.22	0.578222426914832
1.23	0.600230964874711
1.24	0.652765128584383
1.25	0.680009274999637
1.26	0.592042139309293
1.27	0.62549408693167
1.28	0.610395999219158
1.29	0.687737959784936
1.3	0.605688226931571
1.31	0.673718694778539
1.32	0.616217741221525
1.33	0.659415638415883
1.34	0.597527298612172
1.35	0.683382516751172
1.36	0.573386471770325
1.37	0.650228727866485
1.38	0.654243888219191
1.39	0.618034270998778
1.4	0.614684512674606
1.41	0.662963442721314
1.42	0.614583452710344
1.43	0.645791864156771
1.44	0.562997891210868
1.45	0.586094332879716
1.46	0.648101471752821
1.47	0.683884581114218
1.48	0.601746600966295
1.49	0.672461701059204
1.5	0.667785838511735
1.51	0.636141297661541
1.52	0.653901858321316
1.53	0.721168527944352
1.54	0.614206805399797
1.55	0.67140813497123
1.56	0.66399865430531
1.57	0.668187978663029
1.58	0.659088884457062
1.59	0.668433636419103
1.6	0.653165488667002
1.61	0.610602852472221
1.62	0.644574616580702
1.63	0.669804568305459
1.64	0.671198994816647
1.65	0.682197375301195
1.66	0.731357282115178
1.67	0.615733612883376
1.68	0.68638783251123
1.69	0.670657358495958
1.7	0.666038989784534
1.71	0.64696999604936
1.72	0.664513417521759
1.73	0.689314819823146
1.74	0.682245123579458
1.75	0.621833426954021
1.76	0.697724940147677
1.77	0.678549602527896
1.78	0.728407209781619
1.79	0.638715980590107
1.8	0.650924020232662
1.81	0.620508720062552
1.82	0.673663019522522
1.83	0.70388073656042
1.84	0.660120669313559
1.85	0.659371785612546
1.86	0.666551992646002
1.87	0.671014272699908
1.88	0.706967405726239
1.89	0.677162229010016
1.9	0.662621583513035
1.91	0.696550020227673
1.92	0.636977845583636
1.93	0.696263776217999
1.94	0.672497104611096
1.95	0.743253150085468
1.96	0.659981077726424
1.97	0.692519929439412
1.98	0.683708252816504
1.99	0.648102643885347
2	0.707139194985911
2.01	0.614426143534456
2.02	0.623166366299162
2.03	0.642590999793564
2.04	0.721370795557869
2.05	0.712038684509522
2.06	0.645289840190909
2.07	0.677745086716593
2.08	0.661136313002154
2.09	0.690731204049353
2.1	0.747064460141029
2.11	0.65800911993633
2.12	0.743052675014994
2.13	0.670905769048829
2.14	0.665576430367668
2.15	0.703688059057213
2.16	0.706933326125227
2.17	0.694309304823931
2.18	0.642142996227586
2.19	0.665673930678449
2.2	0.660616166313372
2.21	0.671518634292605
2.22	0.66366507157525
2.23	0.700130970249498
2.24	0.71792904310008
2.25	0.680284316724311
2.26	0.704648977718426
2.27	0.711001996663496
2.28	0.692460717816422
2.29	0.680474714589728
2.3	0.672575174385382
2.31	0.654159700444637
2.32	0.681042601238936
2.33	0.694225041729279
2.34	0.684027062629849
2.35	0.696350451016277
2.36	0.691382195358565
2.37	0.710283273388221
2.38	0.67143379027862
2.39	0.68696868094526
2.4	0.697952019036857
2.41	0.679573622099544
2.42	0.699432609706695
2.43	0.637945920057624
2.44	0.705094167657915
2.45	0.705346061855636
2.46	0.691607535655535
2.47	0.681204075029009
2.48	0.6789489179811
2.49	0.640939238599198
2.5	0.725095204534345
2.51	0.711435587016975
2.52	0.659883140496818
2.53	0.648314523096141
2.54	0.681206432407745
2.55	0.713318098865646
2.56	0.717999261157685
2.57	0.709182247701988
2.58	0.716307336276544
2.59	0.746033346237105
2.6	0.642375317045117
2.61	0.70770580662724
2.62	0.692105247174735
2.63	0.671379885583365
2.64	0.71545883487791
2.65	0.693898346845521
2.66	0.730173060319988
2.67	0.663253124349141
2.68	0.668948758258799
2.69	0.707478782083246
2.7	0.667948941893432
2.71	0.698308422342226
2.72	0.68270935294675
2.73	0.727760209600748
2.74	0.708051794143815
2.75	0.682831473036788
2.76	0.6759693612314
2.77	0.683070504835143
2.78	0.767118139364626
2.79	0.693897377991323
2.8	0.689391098926191
2.81	0.689623194139745
2.82	0.741118093861735
2.83	0.643740350832989
2.84	0.729157359424269
2.85	0.67427997686647
2.86	0.68773132204503
2.87	0.71632698573338
2.88	0.667982597810886
2.89	0.708917625894316
2.9	0.693978576509986
2.91	0.654318173824332
2.92	0.702117893835892
2.93	0.713825537419796
2.94	0.715613597142929
2.95	0.679561202564859
2.96	0.696118233717683
2.97	0.715332649812536
2.98	0.712725592824438
2.99	0.685100746483989
3	0.658688359693841
